wv_nm,T_227
362.23,0.000256813639605
362.24,0.0002565530741
362.25,0.0002566969353
362.26,0.00025727679708
362.27,0.00025729912677
362.28,0.00025655555966
362.29,0.000255562746565
362.3,0.000254027706135
362.31,0.000252156248925
362.32,0.00025046072444
362.33,0.000248821103535
362.34,0.00024740097318
362.35,0.000245869501035
362.36,0.000244373968635
362.37,0.000243224601575
362.38,0.00024235989973
362.39,0.000241708794645
362.4,0.00024074894212
362.41,0.00023968274717
362.42,0.000238457784385
362.43,0.000237050220365
362.44,0.000235977012585
362.45,0.00023537019028
362.46,0.000234974097195
362.47,0.000234297812365
362.48,0.00023410898647
362.49,0.000234688303525
362.5,0.000234805923775
362.51,0.00023462750818
362.52,0.000233902185995
362.53,0.000232264715745
362.54,0.00022997957285
362.55,0.000227839084705
362.56,0.00022673702802
362.57,0.000226074237575
362.58,0.00022529448055
362.59,0.0002245486646
362.6,0.00022356813808
362.61,0.000222319984805
362.62,0.00022126501119
362.63,0.000220755392035
362.64,0.000220426644445
362.65,0.00021997567267
362.66,0.0002192225453
362.67,0.000217929533585
362.68,0.00021587849332
362.69,0.00021362512874
362.7,0.00021209414752
362.71,0.00021060895817
362.72,0.00020937288434
362.73,0.00020876825304
362.74,0.00020824914491
362.75,0.00020783763409
362.76,0.00020823625174
362.77,0.000208973409925
362.78,0.00020991478484
362.79,0.000210912738525
362.8,0.0002119896464
362.81,0.00021276300795
362.82,0.000213812031285
362.83,0.000215855995505
362.84,0.000217628156745
362.85,0.00021881676418
362.86,0.000219426023625
362.87,0.000219474045505
362.88,0.000218640702335
362.89,0.000217351640885
362.9,0.000216468492365
362.91,0.000215686130075
362.92,0.00021527662196
362.93,0.000214616919635
362.94,0.000213604312175
362.95,0.000212799891885
362.96,0.000212091025775
362.97,0.00021178508535
362.98,0.00021155485094
362.99,0.00021136687374
363,0.000211051424165
363.01,0.000210478085635
363.02,0.00021012942532
363.03,0.00020948286768
363.04,0.00020934917199
363.05,0.000209943501935
363.06,0.00021014143079
363.07,0.00020984783074
363.08,0.00020995663855
363.09,0.00021030668825
363.1,0.00021015364877
363.11,0.00020937164156
363.12,0.000208726554005
363.13,0.000208425419265
363.14,0.000207966994845
363.15,0.000207114660275
363.16,0.000206336115095
363.17,0.0002055802641
363.18,0.00020501212534
363.19,0.00020495461852
363.2,0.00020550568385
363.21,0.00020711113503
363.22,0.000209100706105
363.23,0.000211053576165
363.24,0.000213110075785
363.25,0.000214832407465
363.26,0.00021599336977
363.27,0.00021630881262
363.28,0.000216171188185
363.29,0.00021593651662
363.3,0.00021543190759
363.31,0.000215099882235
363.32,0.00021486525102
363.33,0.000214300909195
363.34,0.000214146887865
363.35,0.00021451077358
363.36,0.000215357183425
363.37,0.000216184213165
363.38,0.00021697910144
363.39,0.00021775737762
363.4,0.00021810501708
363.41,0.000218438037735
363.42,0.00021860767855
363.43,0.000218935970185
363.44,0.000219885825325
363.45,0.00022016837082
363.46,0.000219929454435
363.47,0.000219962783535
363.48,0.000220296687855
363.49,0.000220492942185
363.5,0.00022070189735
363.51,0.00022173382439
363.52,0.0002229712755
363.53,0.000223493330525
363.54,0.00022339651877
363.55,0.00022354821056
363.56,0.000223760851025
363.57,0.000223497050795
363.58,0.00022372839214
363.59,0.000224453590585
363.6,0.000224674036085
363.61,0.00022472244936
363.62,0.00022524204438
363.63,0.000225910346635
363.64,0.000226230222605
363.65,0.000226034638085
363.66,0.000225662557285
363.67,0.0002247255859
363.68,0.000223288667255
363.69,0.000222011234675
363.7,0.000221132640325
363.71,0.000220623116665
363.72,0.00021995765236
363.73,0.000219156445275
363.74,0.00021882802183
363.75,0.000218671083195
363.76,0.00021842233217
363.77,0.000218966052455
363.78,0.000220214075265
363.79,0.000221532707885
363.8,0.0002219760024
363.81,0.000221539618495
363.82,0.00022069652542
363.83,0.000219249091565
363.84,0.000217519147185
363.85,0.000216002696
363.86,0.000215063239055
363.87,0.0002144873652
363.88,0.00021365881561
363.89,0.000213298596365
363.9,0.000212936328685
363.91,0.000212247029635
363.92,0.000211577800675
363.93,0.00021083615288
363.94,0.00020980475577
363.95,0.000208397322215
363.96,0.0002073658323
363.97,0.00020656113763
363.98,0.00020553358991
363.99,0.00020425208198
364,0.00020291509549
364.01,0.00020108012006
364.02,0.000198635922845
364.03,0.000196343838405
364.04,0.000194508026385
364.05,0.00019357455738
364.06,0.00019301532252
364.07,0.000192847578155
364.08,0.0001933217189
364.09,0.000194014443665
364.1,0.00019474318753
364.11,0.0001949790279
364.12,0.0001946477544
364.13,0.000194149651135
364.14,0.00019297163423
364.15,0.00019111365661
364.16,0.000189317722495
364.17,0.00018825929492
364.18,0.00018753603731
364.19,0.00018668084327
364.2,0.000186218035495
364.21,0.000185256866215
364.22,0.00018342057134
364.23,0.000182325527485
364.24,0.00018237345656
364.25,0.00018318465296
364.26,0.000184343089355
364.27,0.000185630004185
364.28,0.000186613960455
364.29,0.00018685120097
364.3,0.000187077754115
364.31,0.000187889620325
364.32,0.00018891687349
364.33,0.000189951475735
364.34,0.000190866304385
364.35,0.00019188271954
364.36,0.00019319062982
364.37,0.000194038774715
364.38,0.000194364557925
364.39,0.00019508261711
364.4,0.000196588254495
364.41,0.00019862557576
364.42,0.000201040113035
364.43,0.0002038823899
364.44,0.00020705834916
364.45,0.000210326966815
364.46,0.000213889936375
364.47,0.000218212430125
364.48,0.000223366330245
364.49,0.00022934359229
364.5,0.00023569504813
364.51,0.00024245802824
364.52,0.000250225162485
364.53,0.000258669241955
364.54,0.00026712940897
364.55,0.00027588642959
364.56,0.000284044743635
364.57,0.000291396029435
364.58,0.00029901597495
364.59,0.0003059749377
364.6,0.00031230075515
364.61,0.00031799591555
364.62,0.00032281394765
364.63,0.0003268086111
364.64,0.00033040582705
364.65,0.00033422503525
364.66,0.00033798328805
364.67,0.00034153774645
364.68,0.0003449432461
364.69,0.00034764617155
364.7,0.0003497466984
364.71,0.0003512588819
364.72,0.000351982465
364.73,0.00035206869295
364.74,0.0003521956206
364.75,0.0003527243401
364.76,0.00035326111615
364.77,0.0003537550136
364.78,0.0003544724635
364.79,0.00035436164895
364.8,0.00035352726475
364.81,0.000352594171
364.82,0.00035140934705
364.83,0.00035014031265
364.84,0.00034890215945
364.85,0.0003482152276
364.86,0.00034730946425
364.87,0.00034587819595
364.88,0.00034473306295
364.89,0.0003434444857
364.9,0.00034116636505
364.91,0.0003384077297
364.92,0.00033625891735
364.93,0.0003342955805
364.94,0.0003320646828
364.95,0.00033034715815
364.96,0.0003290711163
364.97,0.0003276112533
364.98,0.0003255307804
364.99,0.0003236193471
365,0.0003217712633
365.01,0.0003199612161
365.02,0.00031785165085
365.03,0.0003158157916
365.04,0.0003138381574
365.05,0.0003116094924
365.06,0.0003098290621
365.07,0.00030838745075
365.08,0.00030760035675
365.09,0.0003069164915
365.1,0.0003062726938
365.11,0.00030557131665
365.12,0.0003045008984
365.13,0.00030310921345
365.14,0.00030160910805
365.15,0.00029998628485
365.16,0.000297210580105
365.17,0.00029356968528
365.18,0.0002899617174
365.19,0.00028641982937
365.2,0.000283092394865
365.21,0.00028054347057
365.22,0.00027929056541
365.23,0.000278939365735
365.24,0.000279079662685
365.25,0.000279412821875
365.26,0.000279965633015
365.27,0.00028043353565
365.28,0.00028069861363
365.29,0.00028061786252
365.3,0.000280459880165
365.31,0.000279989853775
365.32,0.000279321875665
365.33,0.000278783297315
365.34,0.00027900109182
365.35,0.00027969840169
365.36,0.000280090674975
365.37,0.000280807893535
365.38,0.000281359967615
365.39,0.000282092263625
365.4,0.000283427614595
365.41,0.000285632185265
365.42,0.00028811884413
365.43,0.000290425644215
365.44,0.000292547669545
365.45,0.00029364452377
365.46,0.0002941463083
365.47,0.000294007640145
365.48,0.000293960438715
365.49,0.00029400534692
365.5,0.00029402386757
365.51,0.0002937706229
365.52,0.000293266862565
365.53,0.000292451445555
365.54,0.000291712168995
365.55,0.00029201756873
365.56,0.000292414159465
365.57,0.00029263602663
365.58,0.000292746525105
365.59,0.000292210486115
365.6,0.000290783645555
365.61,0.00028906667908
365.62,0.00028771060704
365.63,0.000286621368205
365.64,0.00028501564668
365.65,0.00028319379845
365.66,0.000280963071565
365.67,0.000278239578375
365.68,0.000275834317565
365.69,0.00027410330929
365.7,0.00027324355839
365.71,0.00027254962716
365.72,0.00027167626217
365.73,0.00027007062807
365.74,0.000267249276715
365.75,0.000264256794285
365.76,0.00026097731441
365.77,0.00025777998579
365.78,0.000255060873265
365.79,0.0002524182213
365.8,0.000249577136105
365.81,0.000246893027205
365.82,0.00024490326783
365.83,0.000243001616715
365.84,0.00024134569441
365.85,0.000240834272955
365.86,0.000241098369085
365.87,0.000241264705235
365.88,0.000240855661145
365.89,0.000239892824065
365.9,0.00023842000468
365.91,0.00023540429948
365.92,0.000231762296375
365.93,0.000228506393005
365.94,0.00022487327766
365.95,0.00022122201154
365.96,0.00021815594954
365.97,0.000216098488245
365.98,0.00021346735755
365.99,0.0002106886548
366,0.000208486732435
366.01,0.000206366342625
366.02,0.00020444694827
366.03,0.000202791568
366.04,0.000201969045355
366.05,0.000200223525875
366.06,0.000198287382235
366.07,0.000197125813335
366.08,0.00019643514911
366.09,0.00019565098452
366.1,0.000194516957185
366.11,0.00019353131563
366.12,0.00019180118833
366.13,0.000190265019445
366.14,0.00018894266521
366.15,0.000188120308
366.16,0.000187502225355
366.17,0.000186082949075
366.18,0.00018374401425
366.19,0.00018128495882
366.2,0.00017955412136
366.21,0.00017780337521
366.22,0.000175843407585
366.23,0.00017368099056
366.24,0.00017114048731
366.25,0.00016825007962
366.26,0.00016510422415
366.27,0.00016172914571
366.28,0.0001593864543
366.29,0.000159297747515
366.3,0.000160953579705
366.31,0.000163642931415
366.32,0.00016651459922
366.33,0.000168834537265
366.34,0.00016977204665
366.35,0.000169703122125
366.36,0.000169560740425
366.37,0.000169431658085
366.38,0.00016881524862
366.39,0.000167775877005
366.4,0.000166725776325
366.41,0.00016575077372
366.42,0.00016511690212
366.43,0.000164888000605
366.44,0.000164700424215
366.45,0.000164184506425
366.46,0.00016309145586
366.47,0.00016194504242
366.48,0.00016051185346
366.49,0.000158733641065
366.5,0.00015721798881
366.51,0.00015594941978
366.52,0.000154905822175
366.53,0.00015389081658
366.54,0.00015282488525
366.55,0.00015184625518
366.56,0.000150427480585
366.57,0.00014887462832
366.58,0.000147529156225
366.59,0.00014590976681
366.6,0.00014419019776
366.61,0.000142313690075
366.62,0.00014040837787
366.63,0.000138610641455
366.64,0.00013669900506
366.65,0.000135256434725
366.66,0.00013445179789
366.67,0.000133476222315
366.68,0.000131977287065
366.69,0.000130479072735
366.7,0.00012989309524
366.71,0.00012998488073
366.72,0.00013018737586
366.73,0.000130524625195
366.74,0.000130982051625
366.75,0.00013116251431
366.76,0.000130623786665
366.77,0.000129824746375
366.78,0.00012944021491
366.79,0.00012932496186
366.8,0.000128706664015
366.81,0.00012749482036
366.82,0.00012622072069
366.83,0.00012475410041
366.84,0.000123054094385
366.85,0.000120827678225
366.86,0.000118658085625
366.87,0.000117222421865
366.88,0.000116232768175
366.89,0.00011583631732
366.9,0.000115965643105
366.91,0.00011654106773
366.92,0.000117327447535
366.93,0.00011773635309
366.94,0.000118411291575
366.95,0.000119452488355
366.96,0.000120405030805
366.97,0.00012070547556
366.98,0.000120285228965
366.99,0.000119507170675
367,0.00011831302722
367.01,0.000117075956745
367.02,0.00011648657909
367.03,0.00011576595768
367.04,0.000114783183665
367.05,0.00011417873125
367.06,0.000114384977585
367.07,0.00011503723668
367.08,0.000115459608375
367.09,0.00011592377998
367.1,0.00011655428908
367.11,0.000116312908655
367.12,0.00011568859328
367.13,0.000115036675815
367.14,0.00011448569522
367.15,0.00011383197949
367.16,0.00011223676376
367.17,0.00011073129719
367.18,0.000109893366225
367.19,0.000109650534545
367.2,0.000109884973425
367.21,0.000109974504695
367.22,0.000110361498855
367.23,0.00011073485875
367.24,0.00011116575371
367.25,0.00011162545319
367.26,0.000111755887255
367.27,0.00011208712713
367.28,0.000112370670615
367.29,0.00011233316529
367.3,0.00011175321205
367.31,0.00011056927311
367.32,0.00010963708051
367.33,0.000108964124555
367.34,0.00010824735388
367.35,0.00010776785062
367.36,0.00010768787423
367.37,0.00010796988307
367.38,0.00010822646065
367.39,0.000108792841495
367.4,0.00011003959328
367.41,0.00011176486782
367.42,0.00011334038468
367.43,0.000113911015725
367.44,0.00011368778473
367.45,0.00011339216449
367.46,0.000113094633005
367.47,0.00011285640257
367.48,0.00011246644403
367.49,0.00011175830422
367.5,0.00011115023779
367.51,0.000110620917075
367.52,0.00011013743934
367.53,0.00011019637724
367.54,0.000110745490975
367.55,0.00011139653957
367.56,0.00011195378383
367.57,0.00011241170522
367.58,0.000113235398015
367.59,0.00011440546866
367.6,0.00011518040924
367.61,0.000115407320155
367.62,0.000115172711805
367.63,0.000115275004435
367.64,0.00011612605453
367.65,0.00011696605545
367.66,0.00011784280715
367.67,0.0001188758882
367.68,0.000119885287835
367.69,0.000120597357735
367.7,0.00012124148496
367.71,0.000122613582675
367.72,0.00012414266341
367.73,0.000125096406945
367.74,0.00012543621178
367.75,0.000125404406565
367.76,0.000125692231185
367.77,0.000125460791655
367.78,0.000125204789735
367.79,0.000125546398215
367.8,0.000125902519245
367.81,0.00012638414895
367.82,0.00012711041129
367.83,0.000128229498365
367.84,0.000129427597465
367.85,0.00013026091239
367.86,0.00013095956726
367.87,0.000132162431695
367.88,0.000133491827005
367.89,0.00013446238304
367.9,0.000135136729725
367.91,0.000135715746845
367.92,0.000136138918815
367.93,0.000135750477435
367.94,0.000135061823985
367.95,0.000135203562775
367.96,0.000135762614715
367.97,0.000136188328735
367.98,0.000136666027005
367.99,0.00013751456464
368,0.00013849898897
368.01,0.000139328734265
368.02,0.00014047223578
368.03,0.000142059711035
368.04,0.00014409125418
368.05,0.00014644028054
368.06,0.000148948518585
368.07,0.00015169045038
368.08,0.00015441574856
368.09,0.00015696810126
368.1,0.00015944781858
368.11,0.000161860150055
368.12,0.000164413186015
368.13,0.000167079462905
368.14,0.000169936950375
368.15,0.00017261523946
368.16,0.00017430932076
368.17,0.000175897783245
368.18,0.00017787985729
368.19,0.000179516586445
368.2,0.00018127337568
368.21,0.00018335383244
368.22,0.00018551095689
368.23,0.000187926715425
368.24,0.00019033330375
368.25,0.00019334582937
368.26,0.000196989392675
368.27,0.000200750413485
368.28,0.000204520418895
368.29,0.00020767538136
368.3,0.000210504705875
368.31,0.000213629541685
368.32,0.000216711087325
368.33,0.00021993404223
368.34,0.00022317037585
368.35,0.00022631450165
368.36,0.00022897654717
368.37,0.000230461864295
368.38,0.00023134788708
368.39,0.00023176283303
368.4,0.00023215451586
368.41,0.000233281455045
368.42,0.000234772826015
368.43,0.0002366554938
368.44,0.00023817746352
368.45,0.000238939625255
368.46,0.0002389573537
368.47,0.00023829852966
368.48,0.000238201981525
368.49,0.000238384562585
368.5,0.00023839061105
368.51,0.000238859100105
368.52,0.000239430496455
368.53,0.00024013579966
368.54,0.000240883424635
368.55,0.000241371675775
368.56,0.000241467576965
368.57,0.000240968302205
368.58,0.00024050170691
368.59,0.000239752387235
368.6,0.000238521792935
368.61,0.000237119253835
368.62,0.00023561416252
368.63,0.00023430125422
368.64,0.00023315626648
368.65,0.0002323833434
368.66,0.00023215180165
368.67,0.00023219565134
368.68,0.000232018691035
368.69,0.00023178276324
368.7,0.00023138958208
368.71,0.00023096718752
368.72,0.00023065268886
368.73,0.000230288130645
368.74,0.000229764715825
368.75,0.00022937537464
368.76,0.00022899264682
368.77,0.000228264061665
368.78,0.00022702505977
368.79,0.000225949636775
368.8,0.000225624402325
368.81,0.0002251277409
368.82,0.000223815258965
368.83,0.00022209014717
368.84,0.000220522026465
368.85,0.00021876615183
368.86,0.00021732829841
368.87,0.00021645757231
368.88,0.000215780258555
368.89,0.000214862405
368.9,0.000213590130495
368.91,0.000212328940135
368.92,0.000211117643895
368.93,0.00020999296969
368.94,0.00020901229791
368.95,0.000207435407805
368.96,0.000205351739185
368.97,0.00020347622949
368.98,0.000201899511545
368.99,0.00020038165618
369,0.000198752814105
369.01,0.000197510039485
369.02,0.000196465041735
369.03,0.00019509694136
369.04,0.00019365565819
369.05,0.00019251991598
369.06,0.000191451764055
369.07,0.0001903431895
369.08,0.000189207914005
369.09,0.00018787969557
369.1,0.000186358819335
369.11,0.00018468904353
369.12,0.00018320214872
369.13,0.00018156668252
369.14,0.00017970405389
369.15,0.000177972701295
369.16,0.000176331196045
369.17,0.00017500065076
369.18,0.000174310481495
369.19,0.000174376900285
369.2,0.0001743620878
369.21,0.000173659412725
369.22,0.00017229954106
369.23,0.00017074790602
369.24,0.000168974947195
369.25,0.000167315225265
369.26,0.00016611776504
369.27,0.00016466252615
369.28,0.000163235495945
369.29,0.00016235568168
369.3,0.0001620341137
369.31,0.0001614603905
369.32,0.00016033454211
369.33,0.000159277924905
369.34,0.00015831772806
369.35,0.00015758634934
369.36,0.00015753690714
369.37,0.000158033014425
369.38,0.000158055126225
369.39,0.00015692044791
369.4,0.000155338791125
369.41,0.00015361288578
369.42,0.00015164615146
369.43,0.000149394773445
369.44,0.000147455797235
369.45,0.00014589259116
369.46,0.000143806890245
369.47,0.00014204852467
369.48,0.00014113019633
369.49,0.000140230008005
369.5,0.000138714413585
369.51,0.000137013384015
